transaction_date,ticker,asset_description,type,amount,name,disclosure_date,chamber,first_name,last_name,party,birthday,gender,represents
2022-01-06,AMZN,"Amazon.com, Inc. -",purchase,50000,Susan M Collins,2022-02-17,senate,Susan,Collins,Republican,1952-12-07,F,ME
2022-01-05,INTC,"Intel Corporation - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $52.50 <br> <em>Expires:</em> 09/16/2022 </div>",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-24,GOLD,Barrick Gold Corporation (BC),purchase,100000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,BABA,"Alibaba Group Holding Limited American Depositary <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $245.00 <br> <em>Expires:</em> 01/21/2022 </div>",purchase,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,QCOM,"QUALCOMM Incorporated - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $170.00 <br> <em>Expires:</em> 07/15/2022 </div>",sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,BABA,"Alibaba Group Holding Limited American Depositary <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $230.00 <br> <em>Expires:</em> 09/16/2022 </div>",purchase,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,BABA,"Alibaba Group Holding Limited American Depositary <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $230.00 <br> <em>Expires:</em> 09/16/2022 </div>",purchase,100000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,QCOM,"QUALCOMM Incorporated - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $165.00 <br> <em>Expires:</em> 01/20/2023 </div>",sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,CLF,"Cleveland-Cliffs Inc. <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $23.00 <br> <em>Expires:</em> 07/15/2022 </div>",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,CLF,"Cleveland-Cliffs Inc. <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $23.00 <br> <em>Expires:</em> 01/21/2022 </div>",purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,X,"United States Steel Corporation <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 06/17/2022 </div>",sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,INTC,"Intel Corporation - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $55.00 <br> <em>Expires:</em> 01/20/2023 </div>",purchase,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,WBA,"Walgreens Boots Alliance, Inc. -",purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,VZ,Verizon Communications Inc.,purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,MMM,3M Company,purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,PFE,"Pfizer, Inc.",purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,IBM,International Business Machines Corporat,purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,INTC,Intel Corporation -,purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,KO,Coca-Cola Company (The),purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,CSCO,"Cisco Systems, Inc. -",purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,CVX,Chevron Corporation,purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,DOW,Dow Inc.,purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-12,AMGN,Amgen Inc. -,purchase,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-05,INTC,"Intel Corporation - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $52.50 <br> <em>Expires:</em> 09/16/2022 </div>",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-04,CLF,"Cleveland-Cliffs Inc. <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $22.00 <br> <em>Expires:</em> 07/15/2022 </div>",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-03,SSYS,"Stratasys, Ltd. - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 06/17/2022 </div>",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-03,SSYS,"Stratasys, Ltd. - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 06/17/2022 </div>",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-03,SSYS,"Stratasys, Ltd. - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 06/17/2022 </div>",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-03,SSYS,"Stratasys, Ltd. - <div class=""text-muted"">Option Type: Short Sale <br><em>Strike price:</em> $25.00 <br> <em>Expires:</em> 06/17/2022 </div>",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,DUK,Duke Energy Corporation (Holding Company) Common S,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,MDT,Medtronic plc. Ordinary Shares,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,ABBV,AbbVie Inc.,sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,ABC,AmerisourceBergen Corporation,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,CTAS,Cintas Corporation -,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,LMT,Lockheed Martin Corporation,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,PEP,"PepsiCo, Inc. -",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,PM,Philip Morris International Inc,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,PONCX,Pimco Income Fund Class C,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,PG,Procter Gamble Company (The),sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,TSN,"Tyson Foods, Inc.",sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-21,XEL,Xcel Energy Inc. -,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,ABQCX,Ab Bond Fund Inc. - Ab Total Return Bond Portfo,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,FUN,"Cedar Fair, L.P.",sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,CRWD,"CrowdStrike Holdings, Inc. - Class A",sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,FGSCX,Federated Mdt Mid Cap Growth Fund - C Shares,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,GILD,"Gilead Sciences, Inc. -",sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,CLOU,Global X Cloud Computing,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,NWL,Newell Brands Inc. -,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,PEGA,Pegasystems Inc. -,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-13,VTRS,Viatris Inc. -,sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,ACN,Accenture plc Class A Ordinary Shares (Ireland),sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,ADBE,Adobe Inc. -,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,AWK,"American Water Works Company, Inc.",sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,AAPL,Apple Inc. -,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,CTAS,Cintas Corporation -,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,LLY,Eli Lilly and Company,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,MA,Mastercard Incorporated,sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,MSFT,Microsoft Corporation -,sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,NEE,"NextEra Energy, Inc.",sale_full,50000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,RTX,Raytheon Technologies Corporation,sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-14,WMT,Walmart Inc.,sale_full,15000,Thomas H Tuberville,2022-02-14,senate,Thomas,Tuberville,Republican,1954-09-18,M,AL
2022-01-31,LUBFX,Lord Abbett Ultra Short Bond Fund - Class F,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,GEMIX,Goldman Sachs Emerging Markets Equity Fund Insti,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,CEF,Sprott Physical Gold Silver Trust,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,XAR,SPDR S&amp;P Aerospace Defense,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,PTMC,Pacer Trendpilot US Mid Cap,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,FIMKX,Fidelity Advisor Emerging Markets Fund,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,JHMM,John Hancock Multifactor Mid Cap,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,WIW,Western Asset Inflation-Linked Opportunities Inc,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,NVDA,NVIDIA Corporation -,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,GNR,SPDR S&amp;P Global Natural Resources,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,ITA,iShares U.S. Aerospace Defense,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,MOO,Vaneck Agribusiness,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-31,SI,Silvergate Capital Corporation Class A Common Stoc,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,FIMKX,Fidelity Advisor Emerging Markets Fund,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,JHMM,John Hancock Multifactor Mid Cap,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,WIW,Western Asset Inflation-Linked Opportunities Inc,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,KRE,S&amp;P Regional Banking SPDR,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,SRVR,Pacer Benchmark Infrastructure Real Estate,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,ITA,iShares U.S. Aerospace Defense,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,MOO,Vaneck Agribusiness,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,GEMIX,Goldman Sachs Emerging Markets Equity Fund Insti,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,XAR,SPDR S&amp;P Aerospace Defense,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,GLD,SPDR Gold Trust,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,IVOO,Vanguard S&amp;P Mid-Cap 400,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,CIBR,First Trust Nasdaq Cybersecurity,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,KBA,KraneShares Bosera MSCI China A,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,FDN,First Trust Dow Jones Internet,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-26,GBIL,Goldman Sachs Access Treasury 0-1 Year,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,C,"Citigroup, Inc.",sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,IWN,iShares Russell 2000 Value,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,TTE,TotalEnergies SE,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,QCOM,QUALCOMM Incorporated -,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,ARCC,Ares Capital Corporation - Closed End Fund,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,LMT,Lockheed Martin Corporation,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,FXI,iShares China Large-Cap,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,CVS,CVS Health Corporation,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,NVDA,NVIDIA Corporation -,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,MET,"MetLife, Inc.",sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,AXS,Axis Capital Holdings Limited,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,GLAD,Gladstone Capital Corporation -,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,HASI,Hannon Armstrong Sustainable Infrastructure Capita,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,ETN,"Eaton Corporation, PLC Ordinary Shares",sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,XAR,SPDR S&amp;P Aerospace Defense,sale_full,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,ABBV,AbbVie Inc.,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,RTX,Raytheon Technologies Corporation,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,GBIL,Goldman Sachs Access Treasury 0-1 Year,sale_full,50000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,IRM,Iron Mountain Incorporated (Delaware)Common Stock,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,APO,"Apollo Global Management, Inc. Class A Common Stoc",sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,LHX,"L3Harris Technologies, Inc.",sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,FIMKX,Fidelity Advisor Emerging Markets Fund,sale_partial,50000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,AAPL,Apple Inc. -,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,CSCO,"Cisco Systems, Inc. -",sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,GLW,Corning Incorporated,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,INTC,Intel Corporation -,sale_partial,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,V,Visa Inc.,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,VFH,Vanguard Financials,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,WIW,Western Asset Inflation-Linked Opportunities Inc,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,VZ,Verizon Communications Inc.,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,DLR,"Digital Realty Trust, Inc.",purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,RIO,Rio Tinto Plc,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,KBE,SPDR S&amp;P Bank,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,AMT,American Tower Corporation (REIT),purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,SRVR,Pacer Benchmark Infrastructure Real Estate,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,CEF,Sprott Physical Gold Silver Trust,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,MOS,Mosaic Company (The),purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,GLD,SPDR Gold Trust,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,LDP,Cohen Steers Limited Duration Preferred and Inco,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,ITA,iShares U.S. Aerospace Defense,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,AQN,Algonquin Power and Utilities Corp,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,IGHG,ProShares Investment Grade-Interest Rate Hedged,purchase,50000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,PTMC,Pacer Trendpilot US Mid Cap,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,PTNQ,Pacer Trendpilot 100,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
2022-01-18,AY,Atlantica Sustainable Infrastructure plc - Ordinar,purchase,15000,Thomas R Carper,2022-02-03,senate,Thomas,Carper,Democrat,1947-01-23,M,DE
